label,text-cat
pos,"this is by far my favorite out of all the odwalla bars . i used to purchase it at trader joe 's , but they no longer carry this flavor ; so i was especially delighted when i saw it on amazon ."
neg,"please take this horrible misrepsentation off of your web site , or at the very least practice honesty in advertising . this unit is so small that all it good for is ties , shorts and socks . i feel violated by amazon and conair"
neg,i still have not received this dvd . it was ordered on 12 / 8 / 06 and was supposed to ship on 12 / 12 / 06. i am very upset that it did not arrive as it was a christmas gift . i cannot rate the product as i do n't have it . i sent an e-mail through amazon to jrmovies several days ago and have not heard from them . i would appreciate a response or a refund
neg,fall asleep in minutes what a joke.don ` t waste your money on this product
pos,"great sw , easy to learn , and good graphics . really helps visualize the space when you can see it 3d . could be improved if numerous similar objects could be selected and changed simultaneously ( e.g. , windows , doors , cabinets to get all with the same materials , colors , & hardware rather than one at a time - very labor intensive ) . should warn users to select / create a style and then copy / paste them where needed . also , difficult ( maybe impossible , because i have n't figured out how to do it ) to change a room 's / house 's overall style once you start a given design"
pos,"stephen stills "" for what it 's worth "" is , of course , a classic song . "" burned , "" neil young 's strongest effort for this album , is another classic song . the rest of it is all very good . i would say that it does sound a bit dated , however ; , and that this one is mostly for fanatics of 60 's music . your average "" artic monkeys "" fan is not going to find this a good match for their musical sensiblities . better was on the way from buffalo springfield . their next album , "" buffalo springfield again "" is an all out rock masterpiece that everybody should own , whatever your age or inclinations ."
neg,"you can breeze through this book in under an hour - - i just did . while it makes for a suspenseful , albeit entertaining , account of what happened that infamous night , damore relies too heavily on witnesses ' accounts and police remarks ( often little more than kennedy bashing ) . by now , most of us can accept the facts : that emk drank way too much and drove off a bridge , subsequently leading to tragedy . dui accidents happen every day , chillingly often to average people . the fact that this happened to one of the greatest senators in the history of the united states only reaffirms this . .."
neg,"i had high expectations for this book , but i was disappointed . it concentrated too much on digital systems , rather than broadening the definition of noise to cover the natural environment . i lost interested in the last 1 / 3 of the book , and could n't wait to finish"
neg,"i do n't see the comparison to jeff buckley at all ! that was a singer who had more talent in his little pinky than this band has on the entire album . all the songs are much too similar , the guy 's voice gets boring to listen to after a while and , if you remember london suede , has a very similar sound to them ( though i will say that london suede was much better ) . no one has come close to the pipes of j . buckley ( or even tim b . , for that matter ) in years and this does n't count any where near that , either"
pos,"yes , ben witherington is a ( relative ) conservative , but do n't hold that against him . yes , he has strong opinions , but do n't hold that against him , either , because they are well argued . the fact remains that this is the best overview of & quot ; third quest&quot ; jesus scholarship i have been able to find . admirers of the jesus seminar may not appreciate his critique , but it is very fair and well-thought out . one of the benefits from a book like this , besides giving interested parties a launching pad for further research , is that the different views of jesus can help one achieve a well-rounded portrait of the savior . no one scholar gets it right all the time ( not even witherington , with his own view of jesus as god 's wisdom ) , but the different insights are valuable , because jesus is bigger than what any one person can comprehend . that should be a cause for humility ( something some jesus scholars have lacked , at least in print ) . i highly recommend this book for anyone interested in contemporary jesus scholarship"
pos,"i disagree with several of the reviews here which cite several specific points of contention as making the book entirely worthless . i think it easily earns 4.5 - 5 stars . it is over a decade old now , and i do n't think it is intended as a source for scholars of english . but , for the amateur linguist and even the wannabe linguist it is a great read . i ca n't compete with some of the above reviewer 's scholarly points , but i do n't think replacing some of bryson 's dogma with their own is worthwhile . mother tongue is a great starting point and very educational . "" bryson 's dictionary of troublesome words "" is also a great introduction and gets 5 stars from me ."
neg,"i did not enjoy this book at all because it was writen in a very distracting fashion . while it was unique , it was too hard to get into . i also really hated the story , it was also too confusing to follow , to strange to enjoy , and to boring to care . i totally hated this book and it was near torture and a waste of time to read . the only reason that i read this was because it was for my book club . the reivews , by the way , in the club were 50 / 50. some loved it , the rest of us hated it . there was no in-between . i would only recommend this book to someone who is into odd literature or to english majors , i 'm not sure who else would like it"
pos,"i owned this lens for about a year before upgrading to the image stabilized f / 2.8 version . overall i was very happy with the f / 4 lens and miss having it available because of the significantly lower weight . sharpness is amazing and comparable for both lenses , and the f / 4 can provide plenty of background blur . if you are shooting mostly outdoors i would recommend the f / 4."
neg,"i was using vcom systemsuite pro 6 and it was working to my satisfaction . but , after i reconfigured my pc to "" standard pc "" , the software rejected my serial number , claiming i was using the software on another pc . i only own one pc . technical help claimed the serial number has been used on 6 pc's . well , that is totally incorrect because , like i said , i only have one pc and the software cd has never left my house . they have a bug in their serial number checking process . anyway , they would not help me restore the software serial number because i could not furnish proof of purchase . they think i am a crook . i 'm not , i only want what i paid for to work"
neg,"i have one word for the argus quick clix , horrible . i bought two of these cameras to give to my daughters for christmas . the camera lists numerous features and that is what enticed me to buy them . i was looking for an inexpensive camera for general use . this camera takes horrible pictures . all of the photos had a blue tinge to them and were fuzzy . when the flash was used it was so strong that there was nothing but white out of the subject . one very irritating feature is that the camera comes on with the flash off . there is no way to change a setting to let it come on with the flash . you have to go through a series of menus to turn it on and then it takes almost 20 seconds for the flash to get ready to use . as stated when it finally does come on and you take a picture , it is so bright that the picture is useless . i would not recommend this camera to anyone"
pos,"i am writing to offset some negative opinions on this unit . i bought the canon because it has facilities for an external mike . i am a new camcorder user and so have no practical experience to bias my opinion one way or another . first on the matter of tape drive noise : yes i can hear it if i put the unit up to my ear . but no noticeable noise comes up on actual movie clips when played back through my computer . second , they claim you can interconnect and capture clips to your computer . what they do n't tell you is that you need a firewire card and cable ( about $70.00 total at best buy ) . you cannot simply hook up through the available computer usb port . fortunately , microsoft provides the necessary drivers in the xp os and minimal capture software called "" moviemaker "" . i am not too pleased with the tape system but considering the price of the unit , i think it is a bargain . finally , i have become aware through short experience with the unit that the ergonometric design for the right hand was very well thought out . your thumb easily controls on / off and tape transport functions . it is really easy to use , at least for right handed users . all considered , i am satisfied with the product . of course , if it dies next week , i will have a different opinion"
neg,i recommend using ear plugs or ear muffs protection before using the andis company 22560 rechargeable cord / cordless hair clipper kit
neg,"i really thought i would be able to learn about the philadelphia project from this book , considering the title . however , the actual project does n't make an appearence until the last chapter . the entire book focuses on ideas that may or may not have contributed to a project that may or may not have taken place . this book was disappoiting to an extreme ."
pos,"i used the remington twice up to now , and the bottom line it is a great machine , you will never need to lube it , and that is a big deal with clippers . its easy to clean , sharp and easy to work with"
pos,"so far , these fit the bill . just used them for the first time- -find that they are easy to put on , and comfortable- -and better yet , do n't interfere with jewelry as they would if they hung off a chain / rope / string"
pos,"a great add-on for the xacti hd1 , but two minor problems i 've found so far . 1. i ca n't use a circular polarizing filter with the wide angle lens as it cuts off the corners of a picture and ; 2. flash photography wo n't work as the pop-up flash becomes obscured by the barrel of the add-on lens"
pos,"linkin park are still together and they are making their next album , it is due out eairly next year . mike just did this for fun . look into things a little more buddy before you start saying things . oh yeah , and if you like good hip-hop , you 'll like this album . give it a shot . you dont have to be a linkin park fan to enjoy this record , since its nothing like lp . peace"
neg,"i forgot how bad this album was until i popped it into my cd player the other day . it seems like every song has one or two parts that are totally killer , followed by 3-4 minutes of boredom . the song "" epic problem "" is good throughout , and full disclosure is excellent except for the horrible screamed verses . strangelight is awesome too , and not very typical of fugazi . the kill is also good in the same way , it 's very chilled out . past these few standout tracks ( which would n't be standouts at all on any other album of theirs ) there is n't much reason to listen to the album . it 's incredibly boring . i suggest picking up any other fugazi album first , maybe 13 songs , red medicine or in on the kill taker"
pos,"for those who have watched the movie jaws ( ask yourself , who has n't ) will know that one of many key elements that made the movie a huge success was the fantastic score john williams did for it . this cd captures all the music from the movie perfectly , with some new elements thrown in that are not found in the film . the linear notes are bright and colourful and provide some interesting information , which gives the overall package a nice touch . the overall cd package is certainly not a rushed effort and is worth every cent . a highly recommended purchase for those who love their soundtracks or anyone who wants to relive the film through the music"
neg,"i ordered the camera case for the canon digital elph 450. and i was given a completely different one . prices sound great , but they do not deliver what you buy . had a bad experience with them ."
neg,"...when you 're gearing up for suicide . this whole album sounds like the last thoughts and comments of a person who 's going to just end it all . i found myself suffering nightmares , fatigue , misery and paranoia . my ears unclogged but i started getting headaches and a fuzzy feel in my head . this is not a good album for the stressed , because it will just make you feel worse . i find this album unlikable and mostly unenjoyable . when i first listened to it it sounded inaccessable , after listening to it more and more i started to get more "" into "" it , but i ca n't say i found it a good place to be in . it 's a somewhat interesting album , but it mostly just dragged me down , made me nervous , numb and hurt my head . people say this is great music . let them say what they want . give me some old fashioned enjoyable music that does n't make a pest of itself . kid a is just ok to me , and has n't been worth all the effort to "" get into "" . this almost seems like a sadomasochistic album to spank the listeners . i do n't know , maybe i 'm missing something , but to hear some "" weird "" music like this that has miles more heart and is alot kinder to the ears , try "" passengers "" by u2. and thom york sings like a muppet on this album . by the way i 've enjoyed radiohead 's first three albums quite a bit ( including pablo honey - - why are people always busting its chops ) ."
pos,"i once read an article in horn book magazine ( a review source of titles and articles on children 's literature ) that lamented the millions of poor translations of hans christian andersen polluting the minds of our young people today . the review mentioned that stories like , "" the snow queen "" , which were originally written in a snappy vernacular , have been dumbed down and drained of all energy by their american translators . with this idea fresh in my mind i found myself in possession of a very particular copy of "" the snow queen "" and i was able to test this theory myself . now due to the wacky nature of amazon.com , the website has lumped together the reviews of every single version of this anderson story . you will see that some of the reviews refer to nilesh mistry 's , some refer to the audio book , some to eileen kernaghan 's , and some ( god help us all ) to mary engelbreit . none of these , however , are the version that i am reviewing . after careful consideration , i selected the edition retold by amy ehrlich and illustrated by susan jeffers . the ehrlich / jeffers team has banded together to bring us every fairy tale from thumbelina to cinderella . with this 1982 classic edition , they bring all the creepy and crawly elements of andersen 's riveting tale to a kind of tame middlebrow life . most people do n't remember that "" the snow queen "" begins when the devil creates a mirror that reflects everything good as bad . by a quirk of fate the mirror is smashed one day ( the details of this accident are left unclear ) and the tiny pieces go spinning into the atmosphere . if these splinters enter your eye , everything will look ugly to you . if they enter your heart , it will turn instantly to ice . got it ? good . cause sure enough , two small pieces enter the eye and the heart of a boy named kai . when this happens he stops playing with his best playmate gerta and instead falls under the seductive spell of the mysterious and magnificently pale snow queen . gerta goes in search of her friend but is waylaid by a variety of different adventures . she escapes an overly loving old witch , is taken in by a prince and princess , falls into the power of a thief girl and her kin , and at last saves kai from the snow queen herself . by the end of the book , neither kid is a child any longer and their home is just as they left it . obviously "" the snow queen "" is one big ole story about growing up . the idea of the devil 's mirror causing someone to despise anything they see and grow a suddenly cold heart.. . well that 's just another way of describing adolescence , is it not ? andersen obviously borrowed quite a lot from that classic old tale , "" east of the sun , west of the moon "" , in which another girl goes off to save the man she loves from the machinations of a wicked woman . heck , "" tam lin "" was probably an influence as well . the best version of this particular story i ever read was by kara dalkey . it was a tale named , "" the lady of the ice garden "" and can be found in "" firebirds : an anthology of original science fiction and fantasy "" . it is not , however , appropriate for children . kids today will probably look at "" the snow queen "" and instantly think of the white witch from "" the lion , the witch , and the wardrobe "" . i cannot think , however , that this is a bad thing . as for the jeffers / ehrlich version , it 's all right . as an illustrator , jeffers has apparently decided to make kai and gerta definitely children . i guess that lowers the creepiness factor when the snow queen lures the boy to her sleigh and wraps him in her furs . jeffers really captures beautifully every diamond in the snow queen 's dress and every strand of her white white hair . there is the odd stylistic choice here and there , though . when gerta surprises the prince and princess in their bed , it is not your typical mattress affair but rather large his and her flower petals . i ca n't think that they 're comfortable ( or even particularly practical ) . the illustrations have been created , according to the book , "" using a fine-line pen with ink and dyes . they were applied over a detailed pencil drawing that was then erased "" . as a result , the book is as soft as a colored pencil , but with a level of detail and intricacy normally associated with pen and ink . obviously i do n't know enough about the original version of "" the snow queen "" ( or , as andersen called it , "" sneedronningen "" ) to know whether or not this book is a worthy version to read to your tots . at any rate , it tells the full story , warts and all , and will provide them with what may well be the most freudian-toned fairy tale ever to grace their little brains . a fun edition of a rather odd tale"
pos,"i am an adult trying to learn piano . this program is great for learning simple songs and does have a very good feedback system . the lessons are taught with plenty of simple songs which you can play and the feedback system will track how well you play . the feedback system tracks your key presses , rythem , and note length . however , it does not track the strength of your key press . i would like to see more exercises to develop better basic skills , instead of just playing simple songs . also , the feedback program can be very discouraging for children as it is very sensitive and report very minor error . overall , this is still a great program to have for self learner , but in no way will it beat a real piano teacher"
neg,"- - update 4 / 23 / 2007 - the vendor indicates a new firmware release is due in the 5 / 2007 - 6 / 2007 time frame , and it may fix the issue of the limited number of pictures mentioned below . - - picture quality is fair and adjusting brightness and contrast in the setup yields good results . appearance of the unit is good and the black and cherry frames are nicely finished , but the red rectangular sensor for the remote below the lcd display mars the effect somewhat . at 5.6 inches , this size frame is only useful where it can be viewed up close . the images are smaller than a 4x6 print that you would typically view in a book or hold in your hand . i found putting it on a book shelf to be too far away . on an end table next to the chair you would view it from is better . the size of the lcd also should tell you that resolution is not spectacular , true of any frame in this category . my biggest problem with this particular unit is that even after updating to the latest firmware ( ~3 / 2007 ) , it will only display up to about 250 pictures . i expected that what ever was on the memory card i inserted would be displayed . overall this is still a good buy if you do not want to display a large number of photos . i am very disappointed that the number of displayable pictures is not listed in the manufacturer 's product description so you know of the limit before you purchase it"
neg,"the shave gel bars that are attached to this razor extend out past the razor making a close shave nearly impossible . this razor worked ok on my legs where an extreme smoothe surface is not necesssary . but using this on the the more intimate areas is just frustrating because the gel bars did not allow the razor to get close enough to the skin . this razor does not poduce a light lather , it is more like a slime that drips from it . i did not notice a tropical scent"
neg,"this is not the music from the movie . this purchase was a major dissapointment . you would do beter searching for the music credits for titles , then download the tracks form your music subscriber"
pos,"it has made my bookkeeping for my small business soooo easy . invoices in a flash , keep track of your expenses so easily . this program was the best investment and tax deductible ! very easy not complicated !"
neg,"it 's kind of bulky for a diaper bag , which is why i got it . the clippers are not good quality . the thermometer is cheap . it has a little "" f "" for fahrenheit that blinks until it is done reading . the "" f "" is very little and hard to see when trying to hold a squirming 5-week old . it also takes a while to read"
pos,"i was a little skeptical on this product because of the cheap price and the lack of reviews . but it is just what it says it is , and i am really happy with my purchase . i would definitely buy this again"
neg,"from a sociological perspective , hustlers , beats , and others serves what it set out to do , explore the sociological aspects of billiards in america and the culture that has accompained it through time . however with the recent boom of billiards into mainstram american society , many of his observations and conclusions are dated if not false . te book just goes to many places , crime , pornography , etc. and fails what it set out to originally acomplish . furthermore , i find it quite unusal that the author chooses to contend a great deal of current ideologies toward billiards . is this not a sociological perspective , or an historical editorial.as a college student , and a sociology major , the author fails to win my support from his argument . all in all , quite disapointing as i found it at my local bookstore and the cover looked interesting . i was left with a feeling of disappointment when i finished this book , as it completely crushed many of the idealization and ideologies and norms that are associated to theculture of billiards . stick with the sociology , cut the editoria"
neg,i have all her other cds i especially love unsung heroes there is a vibe to that cd that gets u right in but with this one its like shes just tryin far toooo hard to be good....sure the technique is spot on but there is no soul the emotion is missing...for me i like my jazz vocals with feeling . i like the singer to take u on a journey deep into to the song . u wont get that here all u will get is technique. .
neg,"windows xp , and basically any other windows based os is junk . after using windows 3.1 , 95 , 98se , 2000 , me , and xp , i was getting very sick of the same old boring basic programs . linux however , has tons of programs with a lot of extra features to it . spellcheck is one . i have to buy microsoft word or some other office program for spell check , and how much ? ! ? ! i 'll tell you one thing , it ai n't free . linux however , there is spell check , and not just in their word processor . i also found this in their messenger program , email , and even in web browsers , free ! the other thing i hate about windows is "" you must activate your copy , and only one copy per computer "" . with linux , there is no activating , or "" one per computer "" . you do n't have to fear changing hardware and having to call in to reactivate , typing in a ton of numbers and answering questions . you can give someone a copy of linux , and they can try it , for free , and for life ! it 's not 30 days free , or free for only a few people , it 's free for everyone for life ! as for one who mentioned that linux releases more fixes than windows , that is true . the difference between windows and linux when it comes to releases is like this . when microsoft finally gets the operating system done enough , they will release it . linux will release free their os / software right away . you can download it right away as it becomes available or simply wait until they fix the bugs . so in other words , let 's say both os 's have the same software . day 5 comes along , and this software pretty much works , but may have some bugs . linux will release this , and you have the "" option "" of installing it and trying it out , or wait until more bugs are fixed . windows will not release this until it is more offical and finished . this is why linux has a lot of patches , they give it to you when they first get it going , and as they continue to improve this , you can enjoy it right away and not have to wait so long . it is also true that windows can be attacked by viruses within hours , where as linux can take several days / weeks / months . also , linux has been proven to give your hardware / computer a longer life span . it can also work better with older hardware so you do n't have to be compelled to upgrade all the time . why not try out linux ? it 's a lot cheaper , and you may be amazed by how great it really is . i prefer mandriva 2006. it 's a great system . final note - windows : very costly , even more so to get the benefits / features linux : free windows : one per computer , or buy more licenses linux : one copy to everyone for life , or each person can have a copy for life windows : boring ; basic programs linux : several programs , multiple browsers , more than one type of software to fit your needs . windows : new hardware / reformat pc : you must spend time on phone and answer questions and type in several numbers to activate your pc . linux : new hardware / reformat : here 's your os installed ; you 're good to go ! windows : constantly gets attacked by viruses linux : quite a lot safer windows : support ? lol . yeah , there may be some linux : various sites where you can ask questions for free and get help on your os that 's just some of the reasons why i love linux"
pos,"tim russert is a great journalist and this book is a great resource for ideas and suggestions on how to be a better dad . in fact there is something in this book for everyone no matter what your relationship with your father is or was . the most precious things a father can provide are time , attention , and love . this book makes the reader sit back and appreciate the little things only you and your dad know . great work ! keep it up , tim ! - - i also watch most of tim 's tv programs ."
neg,"hi , i have had the vdr-d300 for about 6 months now . i have never gotten a recording session to last more than about 20 min . the camcorder constantly locks up , usually after about 10 min . this is on a full battery - the unit never gets even to a battery alarm . several times the reset button nor the reset proceedure per the manual works . i must have a faulty unit . i 'm investigating repair . the unit has a great lens , camera , and video image , but my unit is not stable at all"
pos,"i am just writing this review to correct alexander from russia , who cites this album as a christianity peddler . leonard cohen is a jew , who unlike bob dylan ( on john wesley harding ) embraces his sense of jewish heritage and religion within his music . alexander , you 've brought your own interpretation to what is a distinctly jewish artist and his work"
neg,i must agree with my 1 star friend . this book does n't deliver . it spends all this time talking about things that we could grasp just by looking in the help section of the program . it goes over basic things several times and makes it sound very complicated when it is totally simple . this book is good for people who have alot of time to waste and money
pos,"this is fantastic ! great music , great story , awesome photography ! i promise you will love this film"
pos,"let 's learn kanji is systematic , it gives you a wealth of basic kanji knowledge ( including stroke order and radicals ) as well as providing space to practice and regular worksheets / mini tests so you can monitor your progress ! often kanji books offer only examples and written explanations , or focus soley on repeated written practice . the addition of the mini tests for consolidating your learning makes this book a must have . i studied some kanji previously but found my self directed study slow . while i agree with the other reviewer that the pace seem stedious at first , i after a month i can claim some serious progress ! my only concern with this text is that from time to time the mini tests do not have an answer key . all in all an excellent book for self study by motivated beginners"
neg,"ok , maybe a 1 star is actually fair since my nose does n't smudge the lcd screen as much . the most annoying thing for me is it constantly falls off the camera . both my 30d and rebel xt . if i am lucky enough it will fall off , get lost and eventually i will not be reminded i wasted money on this accesory"
pos,"this book was recommended to me by several people as i interviewed hiring managers , hr personnel , senior-level employees , and others for my own book on the job market . by all accounts , my own included , 201 best questions is comprehensive , helpful , and tactical , an important read when one is preparing for an interview . it is not an all-inclusive resource , only interview-targeted , but for what it is , the book is top-notch"
neg,the guy below is right . the blades are so far down it wo n't cut anything but really long hairs . how could this make it through any product test ? i tossed mine in the garbage .
neg,"i bought these for my dad for christmas and they did not fit his head , they did n't even fit mine and i have an average size head . another thing , they did not look cool at all , they were ridiculous looking , nothing like the photoshopped pictures"
pos,"used this for a trip from nw of chicago to houghton , mi ( in the u.p. ) and it worked fairly well except through some hilly sections ( lost signal a few times ) . this works best when you have two people ( driver and navigator ) as looking over at a laptop while driving is n't a good thing ! would have been even better with voice prompts but at the price i would n't expect it"
neg,"i bought this camera because i 'm going to jamaica and i needed a camera , the video camera was a bonus . when i first tested it , it was during the night time , however in a well lit room , but i could n't see anything . i figured i could deal with that as long as it took good pictures during the day . when i stepped outside , which was very bright and sunny , all i could see on the screen was white . i tried all the settings and still encountered a white screen . the only time i actually saw anything on my screen was when i was inside during the day . i brought it back right away , thankfully i had bought it at wal-mart and they were happy to refund my money . i hope anyone reading this review will take my advice and not buy this video camera . i would have loved to give it zero stars if amazon gave that option"
neg,what a horrific movie to gear towards children . it is extremely violent and just plain creepy ! the scene where the dog is hanging from a chain and drowning in water was so wrong . i wish i could put 0 stars for this one . do not waste your money on this one
pos,"i would like to add to the reviews already posted , especially for anyone considering this lens as an alternative to the 80-400 vr . this is one of the only times i can remember when i have had the money to buy a nikon lens , but have not been able to bring myself to do it . the 80-400 is 6 years old , uses ancient mechanical ( slow ) focus , and has yet to be updated with vrii technology . all that , and it still costs more than the pro-quality canon 100-400 is , which has canon 's af-s equivalent too ! that said , i like long yet portable lenses , and after giving myself fits decided to "" settle "" for the 70-300 because it has vrii and af-s . if you are in the same boat then buy this lens , it is a gem for its intended purpose . i get sharp results wide open at 300 , and the light weight more than offsets the slower apertures . i would have loved this lens if it was an f / 3.5 , but even at 4.5-5.6 i have really been surprised at the results . save the $1000+ until nikon updates the 80-400 dinosaur"
pos,"of course dead alive was the better movie . but i think the comparisons to the peter jackson masterpiece are appropriate , due to the fact that there is a high body count , lots of over-the-top splattery deaths , and annoying partygoers that end up as zombie killers , some as zombie lunch . apparently there was some footage cut out for this release . i 'm not sure if that was gore footage or not , but i would think gorehounds would like this one due to the overwhelming amount of onscreen violence . there is even some non-gore & quot ; grossout&quot ; humor ( vomit-related , etc. ) that reminded me of bad taste as well as dead alive . sorry to run the peter jackson comparison into the ground , but again the influence is unquestionable . do n't expect the fx quality of dead alive though , this looked lower budget and some scenes were a little too dark to make out everything clearly . i do n't know if this was the way the original film was shot or if it was the print / transfer , but it 's a minor distraction . they did a great job with a relatively small budget . i echo the other reviewers who would like to see ittenbach 's other films on us ( hopefully uncut ) dvd release- -i 've heard burning moon is especially crazy"
pos,i 'm usually a very skeptical person and i do n't trust too many things that say they will help you do this or that in a short amount of time . but these vitamins actually do work . it takes some time and they are pretty expensive but they work . so if you need something to help your hair grow you should buy these vitamins cause amazingly they do work and will show results . the only thing i hate about the product is the price . but if you have money and want help with growing your hair then you 're in luck . i 'm young and i do n't have alot of money so i ca n't buy these vitamins all the time . but if you have a steady cash flow then you 're in luck and they will totally help you
pos,"photos were excellent . but photo print quality depends very much on the print shop . for the same photo file , it can look like a 4m photo when taken to a below quality printer shop . photos taken indoor with marginal lighting ( no flash used ) turned out to be yellowish . battery life is very long despite its large 3 "" lcd . battery charging time is over 3 hours - too long . photos files viewed on computer looks just great . 8'x10 ' prints are great but have not tried larger prints . touch screeen control is a delight and very easy to choose and set . date on photo is red ( would be better if it is black ) . and the location of the date is not at the far right hand corner"
pos,i started with elements 3 and thought it worked great . i have elements 4 and can see it got better .
pos,"i 'm way over the age of 13 , but i just loved this book . interesting story and characters that i enjoyed spending time with"
neg,"i bought this from qvc after i had to send back a braun silk epil . the epilator really irritated by skin caused major bumps and redness . waxing just hurts too much and is really messy . this sounded ideal i just wanted to have a smoother look on my cheeks , and upper lip . it trims down your facial hair however , the next day you will notice stubble . you have to really look close to see it , but you can really feel it . you might as well shave . i have not used the brow attachment , i saw the demo on qvc but am afraid i will shave my brows off . would love to know what others think of this item"
neg,"all in all , i was really dissapointed ; i really enjoyed the king geedorah album . i thought the king geedorah album boasted stellar , thematic , production , tolerable skits , and street-wise but deep lyrical content . doom is on the boards for about 1 / 3 of the tracks on ' escape.. . ' all have the stereotypical doom sound , with the only standout being ' 1 , 2...1 , 2. ' the x-ray produced tracks are minimal , but generally sound stiff , lacking much of a groove - thin synth lines , few sampled melodies . i did like ' warning ( kong ) , ' which has a nice , minimal , dark groove . the lyrical flows have a classic new york sound , pretty good . lyrical content is pretty bad , unless you enjoy repetitious rhymes about smoking weed and women riding my d$ &*."
pos,mine is dry sensitive skin and the cream works well . i like the way this cream gives instant glow
neg,"well you know the rest . aside from her brash repetative demeanor her cooking has a lot to be desired . these meals cannot be done in 30 minutes , unless that is if you want everything half cooked . the book makes false promises and does not deliver . there are also no pictures and no index and the recipes are very confusing..most of them deriving from an original master recipe and then just changing one or two things . if you want good food and a good cook book do n't buy into the hype and do n't buy this book ."
neg,i simply love most all of olay products..especially the regenerist line.. . until i bought the tone enhancer . it did nothing for my face . not one thing stated on the tube happened to my skin . i guess i will use it as a moisturizer until it 's gone .
neg,"do n't be fooled by the similar-sounding , inarticulate reviews- -this product is not what you think it is . it contains neither motor nor electrical stimulation . the "" energy fields "" described have nothing to do with actual energy / electricity- -they might as well use the word "" aura "" for all of the logical sense it makes . in the words of a company representative : the tingler is not battery operated there is no button . that would be our sqwiggler which has 2 aa batteries located in the handle . you 're welcome to return the tingler for a sqwiggler . the sqwiggler is $29.95 please call 800-978-8765 and we can get your credit card information and charge the amount difference of $9.95 plus $8.45 for the shipping fees . make your own judgement , but do n't expect to be as wowed or thrilled as the company claims you 'll be"
neg,"i 'm the sort of guy who has a bit of trouble adapting to normal life . i 'm still bemused and puzzled the mechanics of toilet-flushing . my wife ( may she rest in peace ) bought me this book as an anniversary present last month before she was tragically torn apart by a rabid pack of alligators at a wyoming nature preserve . anyway , life moves on . much to my disappointment this book did not teach me everything i should know how to do . "" but fred , "" you might be saying ( and i 'll be saying "" fred is n't my name , idiot ! "" ) , "" how do you know what you should know if you do n't know what it is to begin with ? "" ah , well , let me explain . see , if tchikavoslky taught me one thought , it was this : i know nothing . so it is with this deep insight into my own mind that i came up with the following things i should know , based on what i currently do not know : 1. how to start a hurricane . this is very important . 2. how to kill a man with a toothpick . what if you met a hitman at a fancy restaurant and found out your were his next victim ? scary . 3. how to run a nuclear powerplant with a one-man army . i do n't want to be the next homer simpson ! 4. how to raise children . i 've raised ten and still have n't figured out what a diaper is . 5. what a diaper is . i do n't know , my wife used to talk about them a lot . 6. how to drive . sure , technically we 're supposed to learn how before we get our driver 's licenses , but like many people , i just got a fake one when i was 12 and have been driving since then . i 've been in over three hundred vehicular accidents and been charged with five counts of manslaughter , so i figured it might be good to learn how to drive . 7. how to stalk a celebrity . you just never know . 8. how to put on underwear without leaving stain marks . you fellas know what i 'm saying ! 9. how to make coffee . people ask me to all the time , and because i do n't know how , i just take some warm water and pour mud in . thankfully no one 's noticed my inadequacies yet , but i 'm sure soon enough they will , after another person dies of food poisoning and internal infection . 10. how to kill yourself . i do n't want the aliens to get anything out of me when i 'm taken hostage . i saw it in that tom cruise movie , and it was sure scary ! so with these things in mind , i 'm severely disappointed by this book , and feel it is mis-marketed and stupid . please , barbet schroeder ( or whoever the author was ) , write a better book next time"
neg,"i have used system works on my computer since 2000. the 2007 version is nowhere as good as the older ones . they have deleted many of the "" real "" diagnostic features ( registry optomizer ) , dummed down the rest , and added ( rather forced ) an auto-load norton protection center that takes over the windows security center and cannot be easily unloaded . software should be made to be user-friendly ... this version is nothing like the previous ones"
pos,"i purchased my first weill recordings in 1960 , the off-broadway threepenny opera , and lenya 's berlin theater songs . i have treasured them all my life . lenya was , of course , incomparable , but ute lemper carries on her special genius . this new recording is as near a perfect realization of this unique masterpiece . john mauceri gives the unique orchestration nuance that even klemperer missed in his masterful kleine dreigroschenmusik . every member of the cast , even the bit roles , is perfect in the characterization . kollo is the first performer since harald paulsen ( the origninal mackie messer ) to bring all of the tradition of viennese operetta to this music . he is a miracle . macheath has subtle characteriztion hitherto unknown except from paulsen . most noteworthy is the jenny of milva . two delightful bonuses in the recording : a reprise in act 2 of seerauber jenny by milva ( the jenny ) and the inclusion of lucy brown 's aria after the jealousy duet . there is brief dialog before most pieces which adds a dramatic integrity to the recording . i cannot find high enough praise for this new treasure"
neg,"i have usedphotoshop 7 , and likedit.i beleive , adobe has made the photoshopelements 5 unnecessarily cumbersome in termsof downloading , saving , etc"
